time_ns,winc,rinc,wFull,rEmpty,wHalfFull,rHalfEmpty,wData,rData
28068,1,1,0,0,1,0,27,44
28070,1,1,0,0,1,0,27,28
28074,1,1,1,0,1,0,27,28
28080,0,0,1,0,1,0,217,28
28092,1,0,1,0,1,0,54,28
28098,1,0,0,0,1,0,54,28
28100,1,1,0,0,1,0,54,28
28104,1,1,0,0,1,0,255,28
28110,1,1,1,0,1,0,255,69
28116,1,1,1,0,1,0,47,69
28128,0,1,1,0,1,0,230,69
28130,0,1,1,0,1,0,230,236
28140,1,1,1,0,1,0,123,236
28146,1,1,0,0,1,0,123,236
28150,1,1,0,0,1,0,123,159
28152,1,1,0,0,1,0,83,159
28164,1,1,0,0,1,0,42,159
28170,1,1,1,0,1,0,42,104
28176,0,1,1,0,1,0,97,104
28182,0,1,0,0,1,0,97,104
28188,0,1,0,0,1,0,244,104
28190,0,1,0,0,1,0,244,60
28200,1,0,0,0,1,0,12,60
28212,0,0,0,0,1,0,55,60
28224,0,0,0,0,1,0,128,60
28236,0,0,0,0,1,0,110,60
28240,0,1,0,0,1,0,110,60
28248,0,1,0,0,1,0,168,60
28250,0,1,0,0,1,0,168,75
28260,0,1,0,0,1,0,77,75
28270,0,1,0,0,1,0,77,249
28272,1,1,0,0,1,0,144,249
28280,1,0,0,0,1,0,144,249
28284,0,0,0,0,1,0,116,249
28296,0,0,0,0,1,0,106,249
28300,0,1,0,0,1,0,106,249
28308,1,1,0,0,1,0,220,249
28310,1,1,0,0,1,0,220,185
28320,0,0,0,0,1,0,1,185
28332,0,0,0,0,1,0,67,185
28340,0,1,0,0,1,0,67,185
28344,1,1,0,0,1,0,189,185
28350,1,1,0,0,1,0,189,111
28356,0,1,0,0,1,0,62,111
28360,0,0,0,0,1,0,62,111
28368,0,0,0,0,1,0,123,111
28380,0,0,0,0,1,0,100,111
28392,1,0,0,0,1,0,95,111
28404,1,0,0,0,1,0,143,111
28416,0,0,0,0,1,0,42,111
28428,0,0,0,0,1,0,137,111
28440,0,0,0,0,1,0,72,111
28452,1,0,0,0,1,0,185,111
28458,1,0,1,0,1,0,185,111
28464,0,0,1,0,1,0,223,111
28476,1,0,1,0,1,0,86,111
28480,1,1,1,0,1,0,86,111
28488,0,1,1,0,1,0,5,111
28490,0,1,1,0,1,0,5,223
28500,1,1,1,0,1,0,108,223
28510,1,1,1,0,1,0,108,124
28512,1,1,1,0,1,0,87,124
28518,1,1,0,0,1,0,87,124
28524,0,1,0,0,1,0,174,124
28530,0,1,0,0,1,0,174,222
28536,1,1,0,0,1,0,29,222
28540,1,0,0,0,1,0,29,222
28548,0,0,0,0,1,0,140,222
28560,1,1,0,0,1,0,149,222
28570,1,1,0,0,1,0,149,172
28572,1,1,0,0,1,0,68,172
28578,1,1,1,0,1,0,68,172
28584,0,1,1,0,1,0,225,172
28590,0,1,1,0,1,0,225,152
28596,0,1,1,0,1,0,99,152
28602,0,1,0,0,1,0,99,152
28608,1,1,0,0,1,0,18,152
28610,1,1,0,0,1,0,18,185
28614,1,1,1,0,1,0,18,185
28620,1,0,1,0,1,0,201,185
28626,1,0,0,0,1,0,201,185
28632,0,0,0,0,1,0,60,185
28644,0,0,0,0,1,0,53,185
28656,1,0,0,0,1,0,77,185
28668,0,0,0,0,1,0,57,185
28680,0,0,0,0,1,0,130,185
28692,0,0,0,0,1,0,63,185
28704,1,0,0,0,1,0,123,185
28710,1,0,1,0,1,0,123,185
28716,1,0,1,0,1,0,87,185
28720,1,1,1,0,1,0,87,185
28728,1,1,1,0,1,0,156,185
28730,1,1,1,0,1,0,156,188
28740,1,1,1,0,1,0,247,188
28750,1,1,1,0,1,0,247,0
28752,1,1,1,0,1,0,161,0
28758,1,1,0,0,1,0,161,0
28764,1,1,0,0,1,0,105,0
28770,1,1,1,0,1,0,105,200
28776,1,1,1,0,1,0,139,200
28780,1,0,1,0,1,0,139,200
28782,1,0,0,0,1,0,139,200
28788,0,0,0,0,1,0,27,200
28800,0,0,0,0,1,0,129,200
28812,1,0,0,0,1,0,152,200
28820,1,1,0,0,1,0,152,200
28824,1,1,0,0,1,0,11,200
28830,1,1,1,0,1,0,11,144
28836,1,1,1,0,1,0,229,144
28840,1,0,1,0,1,0,229,144
28848,1,0,1,0,1,0,35,144
28860,0,0,1,0,1,0,162,144
28866,0,0,0,0,1,0,162,144
28872,1,0,0,0,1,0,218,144
28878,1,0,1,0,1,0,218,144
28884,1,0,1,0,1,0,212,144
28896,1,0,1,0,1,0,182,144
28900,1,1,1,0,1,0,182,144
28908,0,1,1,0,1,0,42,144
28910,0,1,1,0,1,0,42,56
28920,1,0,1,0,1,0,248,56
28932,0,0,1,0,1,0,191,56
28938,0,0,0,0,1,0,191,56
28944,0,0,0,0,1,0,128,56
28956,0,0,0,0,1,0,189,56
28968,1,0,0,0,1,0,90,56
28974,1,0,1,0,1,0,90,56
28980,1,0,1,0,1,0,150,56
28992,1,0,1,0,1,0,112,56
29000,1,1,1,0,1,0,112,56
29004,1,1,1,0,1,0,80,56
29010,1,1,1,0,1,0,80,146
29016,0,1,1,0,1,0,16,146
29020,0,0,1,0,1,0,16,146
29028,0,0,1,0,1,0,185,146
29040,1,1,1,0,1,0,209,146
29046,1,1,0,0,1,0,209,146
29050,1,1,0,0,1,0,209,42
29052,0,1,0,0,1,0,133,42
29064,0,1,0,0,1,0,16,42
29070,0,1,0,0,1,0,16,85
29076,1,1,0,0,1,0,49,85
29080,1,0,0,0,1,0,49,85
29088,1,0,0,0,1,0,23,85
29094,1,0,1,0,1,0,23,85
29100,1,1,1,0,1,0,196,85
29106,1,1,0,0,1,0,196,85
29110,1,1,0,0,1,0,196,12
29112,1,1,0,0,1,0,79,12
29118,1,1,1,0,1,0,79,12
29124,1,1,1,0,1,0,93,12
29130,1,1,1,0,1,0,93,202
29136,0,1,1,0,1,0,98,202
29140,0,0,1,0,1,0,98,202
29142,0,0,0,0,1,0,98,202
29148,1,0,0,0,1,0,209,202
29154,1,0,1,0,1,0,209,202
29160,0,0,1,0,1,0,183,202
29166,0,0,0,0,1,0,183,202
29172,1,0,0,0,1,0,112,202
29178,1,0,1,0,1,0,112,202
29180,1,1,1,0,1,0,112,202
29184,0,1,1,0,1,0,135,202
29190,0,1,1,0,1,0,135,196
29196,0,1,1,0,1,0,13,196
29200,0,0,1,0,1,0,13,196
29208,0,0,1,0,1,0,234,196
29220,0,0,1,0,1,0,77,196
29226,0,0,0,0,1,0,77,196
29232,0,0,0,0,1,0,152,196
29240,0,1,0,0,1,0,152,196
29244,1,1,0,0,1,0,111,196
29250,1,1,1,0,1,0,111,90
29256,1,1,1,0,1,0,48,90
29268,1,1,1,0,1,0,5,90
29270,1,1,1,0,1,0,5,184
29280,1,1,1,0,1,0,57,184
29286,1,1,0,0,1,0,57,184
29290,1,1,0,0,1,0,57,208
29292,1,1,0,0,1,0,140,208
29300,1,0,0,0,1,0,140,208
29304,1,0,0,0,1,0,133,208
29310,1,0,1,0,1,0,133,208
29316,1,0,1,0,1,0,55,208
29320,1,1,1,0,1,0,55,208
29322,1,1,0,0,1,0,55,208
29328,1,1,0,0,1,0,46,208
29330,1,1,0,0,1,0,46,50
29334,1,1,1,0,1,0,46,50
29340,1,0,1,0,1,0,26,50
29352,1,0,1,0,1,0,234,50
29358,1,0,0,0,1,0,234,50
29364,1,0,0,0,1,0,176,50
29370,1,0,1,0,1,0,176,50
29376,1,0,1,0,1,0,141,50
29380,1,1,1,0,1,0,141,50
29388,0,1,1,0,1,0,118,50
29390,0,1,1,0,1,0,118,74
29400,1,0,1,0,1,0,10,74
29412,0,0,1,0,1,0,231,74
29418,0,0,0,0,1,0,231,74
29424,1,0,0,0,1,0,193,74
29430,1,0,1,0,1,0,193,74
29436,1,0,1,0,1,0,228,74
29448,1,0,1,0,1,0,222,74
29460,1,0,1,0,1,0,117,74
29472,0,0,1,0,1,0,154,74
29484,0,0,1,0,1,0,80,74
29496,1,0,1,0,1,0,199,74
29508,0,0,1,0,1,0,147,74
29520,0,0,1,0,1,0,177,74
29532,0,0,1,0,1,0,202,74
29544,0,0,1,0,1,0,96,74
29556,1,0,1,0,1,0,210,74
29568,0,0,1,0,1,0,62,74
29580,0,1,1,0,1,0,146,74
29592,1,1,1,0,1,0,161,74
29604,0,1,1,0,1,0,181,74
29610,0,1,1,0,1,0,181,150
29616,1,1,1,0,1,0,144,150
29622,1,1,0,0,1,0,144,150
29628,0,1,0,0,1,0,8,150
29630,0,1,0,0,1,0,8,138
29640,0,1,0,0,1,0,99,138
29650,0,1,0,0,1,0,99,209
29652,0,1,0,0,1,0,78,209
29660,0,0,0,0,1,0,78,209
29664,0,0,0,0,1,0,193,209
29676,1,0,0,0,1,0,50,209
29688,1,0,0,0,1,0,125,209
29700,1,0,0,0,1,0,128,209
29712,1,0,0,0,1,0,104,209
29718,1,0,1,0,1,0,104,209
29720,1,1,1,0,1,0,104,209
29724,1,1,1,0,1,0,205,209
29730,1,1,1,0,1,0,205,232
29736,0,1,1,0,1,0,43,232
29740,0,0,1,0,1,0,43,232
29748,1,0,1,0,1,0,119,232
29760,1,0,1,0,1,0,182,232
29766,1,0,0,0,1,0,182,232
29772,0,0,0,0,1,0,193,232
29780,0,1,0,0,1,0,193,232
29784,0,1,0,0,1,0,217,232
29790,0,1,0,0,1,0,217,119
29796,0,1,0,0,1,0,56,119
29800,0,0,0,0,1,0,56,119
29808,1,0,0,0,1,0,197,119
29814,1,0,1,0,1,0,197,119
29820,0,1,1,0,1,0,248,119
29826,0,1,0,0,1,0,248,119
29830,0,1,0,0,1,0,248,60
29832,1,1,0,0,1,0,251,60
29838,1,1,1,0,1,0,251,60
29840,1,0,1,0,1,0,251,60
29844,1,0,1,0,1,0,133,60
29856,1,0,1,0,1,0,164,60
29862,1,0,0,0,1,0,164,60
29868,1,0,0,0,1,0,171,60
29874,1,0,1,0,1,0,171,60
29880,1,1,1,0,1,0,189,60
29890,1,1,1,0,1,0,189,136
29892,1,1,1,0,1,0,198,136
29904,1,1,1,0,1,0,129,136
29910,1,1,1,0,1,0,129,48
29916,1,1,1,0,1,0,149,48
29922,1,1,0,0,1,0,149,48
29928,1,1,0,0,1,0,134,48
29930,1,1,0,0,1,0,134,40
29934,1,1,1,0,1,0,134,40
29940,1,0,1,0,1,0,24,40
29946,1,0,0,0,1,0,24,40
29952,1,0,0,0,1,0,14,40
29960,1,1,0,0,1,0,14,40
29964,1,1,0,0,1,0,222,40
29970,1,1,1,0,1,0,222,26
29976,0,1,1,0,1,0,70,26
29988,0,1,1,0,1,0,68,26
29990,0,1,1,0,1,0,68,217
30000,0,0,1,0,1,0,89,217
30006,0,0,0,0,1,0,89,217
30012,1,0,0,0,1,0,118,217
30020,1,1,0,0,1,0,118,217
30024,0,1,0,0,1,0,74,217
30030,0,1,0,0,1,0,74,24
30036,1,1,0,0,1,0,22,24
30040,1,0,0,0,1,0,22,24
30042,1,0,1,0,1,0,22,24
30048,0,0,1,0,1,0,22,24
30060,0,1,1,0,1,0,32,24
30066,0,1,0,0,1,0,32,24
30070,0,1,0,0,1,0,32,239
30072,0,1,0,0,1,0,122,239
30080,0,0,0,0,1,0,122,239
30084,1,0,0,0,1,0,219,239
30090,1,0,1,0,1,0,219,239
30096,0,0,1,0,1,0,93,239
30102,0,0,0,0,1,0,93,239
30108,1,0,0,0,1,0,17,239
30114,1,0,1,0,1,0,17,239
30120,1,0,1,0,1,0,128,239
30132,1,0,1,0,1,0,225,239
30144,0,0,1,0,1,0,18,239
30156,0,0,1,0,1,0,2,239
30168,0,0,1,0,1,0,162,239
30180,1,0,1,0,1,0,13,239
30192,1,0,1,0,1,0,207,239
30200,1,1,1,0,1,0,207,239
30204,1,1,1,0,1,0,47,239
30210,1,1,1,0,1,0,47,47
30216,1,1,1,0,1,0,101,47
30228,0,1,1,0,1,0,54,47
30230,0,1,1,0,1,0,54,132
30240,1,0,1,0,1,0,19,132
30246,1,0,0,0,1,0,19,132
30252,1,0,0,0,1,0,244,132
30264,1,0,0,0,1,0,57,132
30270,1,0,1,0,1,0,57,132
30276,1,0,1,0,1,0,126,132
30280,1,1,1,0,1,0,126,132
30288,1,1,1,0,1,0,227,132
30290,1,1,1,0,1,0,227,57
30300,0,1,1,0,1,0,40,57
30310,0,1,1,0,1,0,40,164
30312,0,1,1,0,1,0,238,164
30318,0,1,0,0,1,0,238,164
30324,1,1,0,0,1,0,136,164
30330,1,1,1,0,1,0,136,17
30336,0,1,1,0,1,0,114,17
30342,0,1,0,0,1,0,114,17
30348,1,1,0,0,1,0,67,17
30350,1,1,0,0,1,0,67,71
30354,1,1,1,0,1,0,67,71
30360,1,1,1,0,1,0,247,71
30366,1,1,0,0,1,0,247,71
30370,1,1,0,0,1,0,247,241
30372,0,1,0,0,1,0,76,241
30380,0,0,0,0,1,0,76,241
30384,0,0,0,0,1,0,152,241
30396,0,0,0,0,1,0,123,241
30408,1,0,0,0,1,0,157,241
30420,1,1,0,0,1,0,18,241
30430,1,1,0,0,1,0,18,126
30432,1,1,0,0,1,0,2,126
30438,1,1,1,0,1,0,2,126
30444,1,1,1,0,1,0,156,126
30450,1,1,1,0,1,0,156,187
30456,1,1,1,0,1,0,141,187
30462,1,1,0,0,1,0,141,187
30468,1,1,0,0,1,0,219,187
30470,1,1,0,0,1,0,219,32
30474,1,1,1,0,1,0,219,32
30480,0,0,1,0,1,0,195,32
30486,0,0,0,0,1,0,195,32
30492,1,0,0,0,1,0,12,32
30504,1,0,0,0,1,0,194,32
30510,1,0,1,0,1,0,194,32
30516,1,0,1,0,1,0,91,32
30520,1,1,1,0,1,0,91,32
30528,0,1,1,0,1,0,213,32
30530,0,1,1,0,1,0,213,160
30540,1,0,1,0,1,0,121,160
30552,1,0,1,0,1,0,169,160
30558,1,0,0,0,1,0,169,160
30560,1,1,0,0,1,0,169,160
30564,1,1,0,0,1,0,14,160
30570,1,1,1,0,1,0,14,187
30576,1,1,1,0,1,0,185,187
30580,1,0,1,0,1,0,185,187
30588,0,0,1,0,1,0,226,187
30600,0,1,1,0,1,0,46,187
30606,0,1,0,0,1,0,46,187
30610,0,1,0,0,1,0,46,254
30612,1,1,0,0,1,0,25,254
30618,1,1,1,0,1,0,25,254
30624,0,1,1,0,1,0,165,254
30630,0,1,1,0,1,0,165,30
30636,0,1,1,0,1,0,233,30
30640,0,0,1,0,1,0,233,30
30642,0,0,0,0,1,0,233,30
30648,1,0,0,0,1,0,182,30
30654,1,0,1,0,1,0,182,30
30660,1,1,1,0,1,0,3,30
30666,1,1,0,0,1,0,3,30
30670,1,1,0,0,1,0,3,96
30672,0,1,0,0,1,0,82,96
30680,0,0,0,0,1,0,82,96
30684,0,0,0,0,1,0,65,96
30696,0,0,0,0,1,0,63,96
30708,1,0,0,0,1,0,103,96
30720,1,1,0,0,1,0,105,96
30726,1,1,1,0,1,0,105,96
30730,1,1,1,0,1,0,105,20
30732,0,1,1,0,1,0,77,20
30744,0,1,1,0,1,0,78,20
30750,0,1,1,0,1,0,78,43
30756,0,1,1,0,1,0,29,43
30760,0,0,1,0,1,0,29,43
30762,0,0,0,0,1,0,29,43
30768,1,0,0,0,1,0,36,43
30774,1,0,1,0,1,0,36,43
30780,0,0,1,0,1,0,76,43
30786,0,0,0,0,1,0,76,43
30792,1,0,0,0,1,0,93,43
30798,1,0,1,0,1,0,93,43
30804,0,0,1,0,1,0,170,43
30816,1,0,1,0,1,0,74,43
30828,0,0,1,0,1,0,228,43
30840,0,0,1,0,1,0,198,43
30852,1,0,1,0,1,0,228,43
30864,1,0,1,0,1,0,195,43
30876,0,0,1,0,1,0,221,43
30880,0,1,1,0,1,0,221,43
30888,1,1,1,0,1,0,185,43
30890,1,1,1,0,1,0,185,27
30900,1,0,1,0,1,0,248,27
30912,0,0,1,0,1,0,108,27
30918,0,0,0,0,1,0,108,27
30924,1,0,0,0,1,0,240,27
30930,1,0,1,0,1,0,240,27
30936,0,0,1,0,1,0,56,27
30940,0,1,1,0,1,0,56,27
30948,0,1,1,0,1,0,93,27
30950,0,1,1,0,1,0,93,255
30960,1,1,1,0,1,0,76,255
30970,1,1,1,0,1,0,76,83
30972,1,1,1,0,1,0,52,83
30978,1,1,0,0,1,0,52,83
30984,1,1,0,0,1,0,223,83
30990,1,1,1,0,1,0,223,42
30996,1,1,1,0,1,0,217,42
31000,1,0,1,0,1,0,217,42
31002,1,0,0,0,1,0,217,42
31008,0,0,0,0,1,0,229,42
31020,1,1,0,0,1,0,61,42
31030,1,1,0,0,1,0,61,12
31032,0,1,0,0,1,0,251,12
31040,0,0,0,0,1,0,251,12
31044,1,0,0,0,1,0,31,12
31050,1,0,1,0,1,0,31,12
31056,0,0,1,0,1,0,109,12
31060,0,1,1,0,1,0,109,12
31062,0,1,0,0,1,0,109,12
31068,0,1,0,0,1,0,177,12
31070,0,1,0,0,1,0,177,144
31080,1,0,0,0,1,0,224,144
31086,1,0,1,0,1,0,224,144
31092,0,0,1,0,1,0,90,144
31098,0,0,0,0,1,0,90,144
31104,0,0,0,0,1,0,22,144
31116,1,0,0,0,1,0,35,144
31122,1,0,1,0,1,0,35,144
31128,0,0,1,0,1,0,110,144
31140,0,0,1,0,1,0,148,144
31152,0,0,1,0,1,0,153,144
31164,1,0,1,0,1,0,234,144
31176,1,0,1,0,1,0,247,144
31180,1,1,1,0,1,0,247,144
31188,0,1,1,0,1,0,84,144
31190,0,1,1,0,1,0,84,220
31200,1,1,1,0,1,0,128,220
31210,1,1,1,0,1,0,128,189
31212,1,1,1,0,1,0,22,189
31218,1,1,0,0,1,0,22,189
31224,1,1,0,0,1,0,88,189
31230,1,1,1,0,1,0,88,95
31236,1,1,1,0,1,0,32,95
31242,1,1,0,0,1,0,32,95
31248,1,1,0,0,1,0,117,95
31250,1,1,0,0,1,0,117,143
31254,1,1,1,0,1,0,117,143
31260,1,0,1,0,1,0,17,143
31266,1,0,0,0,1,0,17,143
31272,0,0,0,0,1,0,13,143
31284,1,0,0,0,1,0,243,143
31296,1,0,0,0,1,0,253,143
31302,1,0,1,0,1,0,253,143
31308,0,0,1,0,1,0,243,143
31320,0,1,1,0,1,0,243,143
31330,0,1,1,0,1,0,243,185
31332,1,1,1,0,1,0,65,185
31340,1,0,1,0,1,0,65,185
31344,1,0,1,0,1,0,62,185
31356,0,0,1,0,1,0,207,185
31360,0,1,1,0,1,0,207,185
31362,0,1,0,0,1,0,207,185
31368,1,1,0,0,1,0,229,185
31370,1,1,0,0,1,0,229,29
31374,1,1,1,0,1,0,229,29
31380,1,1,1,0,1,0,60,29
31390,1,1,1,0,1,0,60,149
31392,0,1,1,0,1,0,178,149
31398,0,1,0,0,1,0,178,149
31400,0,0,0,0,1,0,178,149
31404,0,0,0,0,1,0,193,149
31416,1,0,0,0,1,0,21,149
31428,1,0,0,0,1,0,96,149
31434,1,0,1,0,1,0,96,149
31440,0,1,1,0,1,0,134,149
31450,0,1,1,0,1,0,134,68
31452,1,1,1,0,1,0,25,68
31460,1,0,1,0,1,0,25,68
31464,1,0,1,0,1,0,184,68
31476,1,0,1,0,1,0,159,68
31482,1,0,0,0,1,0,159,68
31488,1,0,0,0,1,0,161,68
31494,1,0,1,0,1,0,161,68
31500,1,1,1,0,1,0,88,68
31510,1,1,1,0,1,0,88,18
31512,0,1,1,0,1,0,28,18
31524,0,1,1,0,1,0,67,18
31530,0,1,1,0,1,0,67,77
31536,1,1,1,0,1,0,245,77
31542,1,1,0,0,1,0,245,77
31548,1,1,0,0,1,0,248,77
31550,1,1,0,0,1,0,248,123
31554,1,1,1,0,1,0,248,123
31560,1,1,1,0,1,0,164,123
31566,1,1,0,0,1,0,164,123
31570,1,1,0,0,1,0,164,105
31572,1,1,0,0,1,0,77,105
31580,1,0,0,0,1,0,77,105
31584,1,0,0,0,1,0,40,105
31590,1,0,1,0,1,0,40,105
31596,1,0,1,0,1,0,185,105
31600,1,1,1,0,1,0,185,105
31602,1,1,0,0,1,0,185,105
31608,1,1,0,0,1,0,209,105
31610,1,1,0,0,1,0,209,152
31614,1,1,1,0,1,0,209,152
31620,1,1,1,0,1,0,66,152
31630,1,1,1,0,1,0,66,11
31632,0,1,1,0,1,0,204,11
31638,0,1,0,0,1,0,204,11
31640,0,0,0,0,1,0,204,11
31644,1,0,0,0,1,0,131,11
31650,1,0,1,0,1,0,131,11
31656,0,0,1,0,1,0,22,11
31662,0,0,0,0,1,0,22,11
31668,1,0,0,0,1,0,48,11
31674,1,0,1,0,1,0,48,11
31680,1,1,1,0,1,0,112,11
31690,1,1,1,0,1,0,112,218
31692,0,1,1,0,1,0,0,218
31704,0,1,1,0,1,0,226,218
31710,0,1,1,0,1,0,226,90
31716,0,1,1,0,1,0,34,90
31722,0,1,0,0,1,0,34,90
31728,1,1,0,0,1,0,96,90
31730,1,1,0,0,1,0,96,49
31734,1,1,1,0,1,0,96,49
31740,0,1,1,0,1,0,2,49
31746,0,1,0,0,1,0,2,49
31750,0,1,0,0,1,0,2,23
31752,0,1,0,0,1,0,255,23
31764,1,1,0,0,1,0,75,23
31770,1,1,0,0,1,0,75,79
31776,1,1,0,0,1,0,213,79
31780,1,0,0,0,1,0,213,79
31788,1,0,0,0,1,0,144,79
31794,1,0,1,0,1,0,144,79
31800,1,0,1,0,1,0,26,79
31806,1,0,0,0,1,0,26,79
31812,1,0,0,0,1,0,85,79
31818,1,0,1,0,1,0,85,79
31820,1,1,1,0,1,0,85,79
31824,0,1,1,0,1,0,156,79
31830,0,1,1,0,1,0,156,209
31836,1,1,1,0,1,0,4,209
31848,1,1,1,0,1,0,232,209
31850,1,1,1,0,1,0,232,112
31860,1,1,1,0,1,0,156,112
31866,1,1,0,0,1,0,156,112
31870,1,1,0,0,1,0,156,111
31872,1,1,0,0,1,0,63,111
31880,1,0,0,0,1,0,63,111
31884,1,0,0,0,1,0,163,111
31890,1,0,1,0,1,0,163,111
31896,0,0,1,0,1,0,111,111
31902,0,0,0,0,1,0,111,111
31908,1,0,0,0,1,0,11,111
31914,1,0,1,0,1,0,11,111
31920,0,0,1,0,1,0,176,111
31932,0,0,1,0,1,0,77,111
31944,1,0,1,0,1,0,11,111
31956,0,0,1,0,1,0,110,111
31960,0,1,1,0,1,0,110,111
31968,1,1,1,0,1,0,218,111
31970,1,1,1,0,1,0,218,140
31980,1,0,1,0,1,0,173,140
31992,0,0,1,0,1,0,224,140
31998,0,0,0,0,1,0,224,140
32004,0,0,0,0,1,0,77,140
32016,0,0,0,0,1,0,196,140
32028,0,0,0,0,1,0,254,140
32040,1,0,0,0,1,0,228,140
32046,1,0,1,0,1,0,228,140
32052,1,0,1,0,1,0,43,140
32060,1,1,1,0,1,0,43,140
32064,0,1,1,0,1,0,31,140
32070,0,1,1,0,1,0,31,133
32076,1,1,1,0,1,0,188,133
32088,1,1,1,0,1,0,233,133
32090,1,1,1,0,1,0,233,46
32100,0,1,1,0,1,0,102,46
32106,0,1,0,0,1,0,102,46
32110,0,1,0,0,1,0,102,176
32112,0,1,0,0,1,0,250,176
32120,0,0,0,0,1,0,250,176
32124,0,0,0,0,1,0,125,176
32136,1,0,0,0,1,0,93,176
32148,1,0,0,0,1,0,156,176
32160,0,1,0,0,1,0,248,176
32170,0,1,0,0,1,0,248,193
32172,1,1,0,0,1,0,118,193
32178,1,1,1,0,1,0,118,193
32180,1,0,1,0,1,0,118,193
32184,0,0,1,0,1,0,155,193
32196,1,0,1,0,1,0,126,193
32200,1,1,1,0,1,0,126,193
32202,1,1,0,0,1,0,126,193
32208,0,1,0,0,1,0,28,193
32210,0,1,0,0,1,0,28,50
32220,1,0,0,0,1,0,228,50
32226,1,0,1,0,1,0,228,50
32232,1,0,1,0,1,0,85,50
32238,1,0,0,0,1,0,85,50
32240,1,1,0,0,1,0,85,50
32244,0,1,0,0,1,0,166,50
32250,0,1,0,0,1,0,166,125
32256,0,1,0,0,1,0,249,125
32260,0,0,0,0,1,0,249,125
32268,0,0,0,0,1,0,169,125
32280,0,1,0,0,1,0,89,125
32290,0,1,0,0,1,0,89,128
32292,1,1,0,0,1,0,157,128
32304,0,1,0,0,1,0,60,128
32310,0,1,0,0,1,0,60,104
32316,0,1,0,0,1,0,80,104
32320,0,0,0,0,1,0,80,104
32328,1,0,0,0,1,0,98,104
32340,1,0,0,0,1,0,234,104
32352,0,0,0,0,1,0,117,104
32364,1,0,0,0,1,0,89,104
32370,1,0,1,0,1,0,89,104
32376,1,0,1,0,1,0,147,104
32380,1,1,1,0,1,0,147,104
32388,1,1,1,0,1,0,62,104
32390,1,1,1,0,1,0,62,197
32400,0,1,1,0,1,0,171,197
32410,0,1,1,0,1,0,171,251
32412,1,1,1,0,1,0,84,251
32418,1,1,0,0,1,0,84,251
32424,1,1,0,0,1,0,222,251
32430,1,1,1,0,1,0,222,171
32436,0,1,1,0,1,0,175,171
32440,0,0,1,0,1,0,175,171
32442,0,0,0,0,1,0,175,171
32448,0,0,0,0,1,0,191,171
32460,0,0,0,0,1,0,108,171
32472,1,0,0,0,1,0,32,171
32480,1,1,0,0,1,0,32,171
32484,0,1,0,0,1,0,224,171
32490,0,1,0,0,1,0,224,134
32496,1,1,0,0,1,0,63,134
32502,1,1,1,0,1,0,63,134
32508,0,1,1,0,1,0,241,134
32510,0,1,1,0,1,0,241,14
32520,1,0,1,0,1,0,230,14
32526,1,0,0,0,1,0,230,14
32532,1,0,0,0,1,0,6,14
32544,0,0,0,0,1,0,2,14
32556,1,0,0,0,1,0,185,14
32562,1,0,1,0,1,0,185,14
32568,0,0,1,0,1,0,45,14
32580,1,1,1,0,1,0,149,14
32590,1,1,1,0,1,0,149,222
32592,1,1,1,0,1,0,158,222
32600,1,0,1,0,1,0,158,222
32604,1,0,1,0,1,0,176,222
32616,0,0,1,0,1,0,23,222
32622,0,0,0,0,1,0,23,222
32628,0,0,0,0,1,0,24,222
32640,1,0,0,0,1,0,200,222
32646,1,0,1,0,1,0,200,222
32652,1,0,1,0,1,0,77,222
32660,1,1,1,0,1,0,77,222
32664,0,1,1,0,1,0,96,222
32670,0,1,1,0,1,0,96,118
32676,0,1,1,0,1,0,206,118
32680,0,0,1,0,1,0,206,118
32688,0,0,1,0,1,0,152,118
32700,1,0,1,0,1,0,139,118
32706,1,0,0,0,1,0,139,118
32712,0,0,0,0,1,0,137,118
32724,0,0,0,0,1,0,202,118
32736,1,0,0,0,1,0,159,118
32742,1,0,1,0,1,0,159,118
32748,1,0,1,0,1,0,38,118
32760,1,1,1,0,1,0,236,118
32770,1,1,1,0,1,0,236,22
32772,1,1,1,0,1,0,106,22
32780,1,0,1,0,1,0,106,22
32784,0,0,1,0,1,0,133,22
32796,1,0,1,0,1,0,166,22
32800,1,1,1,0,1,0,166,22
32802,1,1,0,0,1,0,166,22
32808,1,1,0,0,1,0,81,22
32810,1,1,0,0,1,0,81,219
32814,1,1,1,0,1,0,81,219
32820,0,1,1,0,1,0,64,219
32830,0,1,1,0,1,0,64,17
32832,0,1,1,0,1,0,153,17
32838,0,1,0,0,1,0,153,17
32844,0,1,0,0,1,0,64,17
32850,0,1,0,0,1,0,64,244
32856,1,1,0,0,1,0,118,244
32868,1,1,0,0,1,0,252,244
32870,1,1,0,0,1,0,252,57
32874,1,1,1,0,1,0,252,57
32880,0,1,1,0,1,0,62,57
32886,0,1,0,0,1,0,62,57
32890,0,1,0,0,1,0,62,136
32892,0,1,0,0,1,0,214,136
32904,0,1,0,0,1,0,183,136
32910,0,1,0,0,1,0,183,67
32916,0,1,0,0,1,0,246,67
32928,0,1,0,0,1,0,77,67
32930,0,1,0,0,1,0,77,157
32940,1,0,0,0,1,0,248,157
32952,0,0,0,0,1,0,156,157
32964,0,0,0,0,1,0,225,157
32976,1,0,0,0,1,0,23,157
32988,1,0,0,0,1,0,151,157
